"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",13.6929421612718,
"POL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",14.2202909094006,
"POL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",14.4485656066122,
"POL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",14.8511064870202,
"POL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",14.8245279062214,"E"
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1992",0.950933811628436,"E"
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",0.882763770133716,"E"
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",0.794212464674084,"E"
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.730954992692354,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.672962890701461,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.639378149828361,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.599207067422957,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.574593492167378,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.546232888872269,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.542188497467581,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.524956914890078,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.474158015572524,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.480922969137437,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.518696419960608,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.526924584767901,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.507457732434362,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.486052171662122,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.50559345430668,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.519155662803816,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.522515475312295,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.536053778079346,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.531396762677433,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.558880887340141,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.578683900866168,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.579430502816673,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.590642239502764,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.588209718076258,
"ITA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.594087804975382,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1970",0.739936535133309,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1971",0.689798929367135,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1972",0.670410416989692,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1973",0.674749890860228,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1974",0.619957625167723,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1975",0.655446586756563,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1976",0.626306329000481,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1977",0.622698190027833,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1978",0.621220461581925,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1979",0.605361049935501,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1980",0.587389356850881,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1981",0.596210507880569,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1982",0.60070750982059,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1983",0.591388757928061,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1984",0.568321315561691,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1985",0.581534132533784,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1986",0.591076701419677,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1987",0.659880603810343,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1988",0.669988785029451,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1989",0.642235892736599,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1990",0.670267302916647,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1991",0.665613263082252,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1992",0.670470284053535,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",0.669564790287765,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",0.63584947013984,"E"
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.611813923027059,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.608988359842742,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.586608035899331,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.572087853333896,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.578628265259159,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.56722978966666,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.561095518670657,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.573825697935298,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.565614806286741,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.538958648096187,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.512419769065149,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.492329797574272,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.487778391145781,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.479436778489143,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.498587809724066,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.496447725848018,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.499357456997404,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.507524783336383,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.511323481767104,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.50494862883465,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.489340968212166,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.49226242234068,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.494130593168331,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.501131914205523,
"NLD","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.507927715848508,"E"
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",17.9904311834653,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",17.3126529935134,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",16.9782063753318,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",16.6717593955854,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",16.3750420282616,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",17.0235446115334,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",16.0936141779713,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",15.3162092225248,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",15.1294921111262,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",15.2113987326204,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",15.4001882090461,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",15.0100302187843,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",15.1452363636429,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",14.8907997438404,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",14.3867159259744,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",14.005140263998,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",14.3291786088345,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",14.9672870191838,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",14.313234142889,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",13.8780787689292,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",13.701252027352,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",13.9653311534145,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",14.1075459129303,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",14.1079215600006,
"HUN","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",13.848866334985,"E"
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",15.0707560438124,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",14.8900356864756,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",14.1839721422472,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",14.1442806903102,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",13.8357905486416,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",13.4809885286914,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",13.3900819403879,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",12.4197322377184,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",12.4356571848292,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",12.5133276673146,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",13.093663912325,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",13.2025144208673,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",13.0295382974118,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",12.4989683382955,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",10.7424474577238,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",8.93889543746737,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",7.72150438139267,"B"
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",7.38312033166707,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",7.39970196587714,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",7.14073997071384,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",5.59599905692127,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",5.90009104152317,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",5.8160730134842,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",5.76549086479478,
"IRL","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",5.76415545461283,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",26.8456284092167,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",26.8031681039734,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",27.7573797788251,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",27.9436271352742,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",27.1513959425929,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",27.5311552096866,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",27.2033217246693,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",26.3144701962887,
"RUS","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",26.880570602788,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1993",22.4890514006088,"E"
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1994",23.7626606510387,"E"
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",23.3611313170315,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",24.00454438942,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",24.36739171595,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",23.3611215021672,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",24.0215534621165,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",24.3094568211553,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",24.4363762734028,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",25.7193272488908,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",26.4111755011146,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",26.2947628412776,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",26.6459322785089,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",26.4687900994826,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",26.3655506060944,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",27.1301190524225,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",27.8210616426392,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",28.2961969576547,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",28.0117517415969,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",28.7330401641109,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",28.8983750402301,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",28.3444462083929,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",28.035419408649,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",28.7188574736848,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",29.5470341547962,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",30.8029987175376,
"CZE","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",31.2599548226442,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1995",35.6356225142836,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1996",35.6698059831502,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1997",35.7786845789361,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1998",35.8138639626964,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","1999",36.65808238942,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2000",37.0657341188271,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2001",37.3015540030357,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2002",37.5724520326252,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2003",37.7751033430364,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2004",37.730479503795,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2005",37.8340962152208,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2006",37.7625841056064,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2007",37.652747593205,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2008",37.9626435434344,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2009",39.5635739815007,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2010",39.4648780351222,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2011",39.225112885197,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2012",39.5431911844658,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2013",39.6236823109453,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2014",39.5932267005736,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2015",39.4623729999467,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2016",39.647756044023,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2017",39.7261374601251,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2018",40.0717442072711,
"EU","COMPEMPLOYEEACTY","SERV","PC_GVA","A","2019",40.2711035066265,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",2.4581855886518,"E"
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",2.34695664279059,"E"
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",1.96608393175417,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",1.9696771640215,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",1.92260572243198,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",1.81061893647993,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",1.61343059272021,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",1.57540081958013,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",1.56761466732318,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",1.30767561451976,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",1.25537261356002,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",1.2557286859882,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",1.15195656951096,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",1.11077319436646,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",1.03701224204868,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",1.05829828209873,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",1.02239789785467,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.94248612436378,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.978112531184389,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",1.01916730659207,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",1.06274819789309,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",1.03000170967309,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.956622700516233,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.947245927255054,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.949458043556837,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.996344643662767,
"CZE","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.982106374941216,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1995",17.735503030244,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1996",17.2803901756245,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1997",16.9074677982799,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",16.5853060301686,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",16.4417467254889,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",16.2346337175836,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",15.8350730342874,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",15.4919067810886,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2003",15.2366720818956,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2004",14.9070134981662,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2005",14.670856543531,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2006",14.4946026554659,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2007",14.3256681311685,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2008",14.3243283859772,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2009",14.0821460895277,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2010",13.7510003991129,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2011",13.6430581723018,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2012",13.6141272387763,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2013",13.5368926564666,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2014",13.4211948138464,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2015",13.2370383209289,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2016",13.1713526098483,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2017",13.1042537912928,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2018",13.2050733381597,
"EA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2019",13.2052048187546,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1970",1.0084987878187,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1971",0.982116917912134,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1972",0.964329928254433,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1973",0.95940682105685,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1974",0.965844188578262,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1975",1.00086887573178,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1976",0.948008069207064,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1977",0.891857709808254,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1978",0.842131643715018,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1979",0.832668217659812,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1980",0.828008883044056,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1981",0.796678093766597,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1982",0.783845663887438,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1983",0.751975572855819,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1984",0.740283873259088,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1985",0.709012748295286,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1986",0.664845699133252,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1987",0.633064732636884,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1988",0.616523409456916,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1989",0.608587800182958,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1990",0.613442983176406,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1991",0.604620348848486,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1992",0.584469065594666,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1993",0.56672953953953,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1994",0.532585128482615,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1995",0.535344274319244,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1996",0.528176265286132,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1997",0.534295052874934,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1998",0.51219093961316,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","1999",0.487823197850861,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2000",0.467979199919176,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2001",0.474777748234124,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2002",0.486568499951056,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2003",0.505569913009033,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2004",0.505059731583034,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2005",0.505647553567432,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2006",0.500161985996673,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2007",0.474143348305979,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2008",0.460897866750706,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2009",0.462823555090573,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2010",0.467295957814873,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2011",0.462462329254353,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2012",0.480130110780798,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2013",0.499410213802102,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2014",0.500303544465373,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2015",0.495357988397258,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2016",0.490286910491339,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2017",0.478513329315991,
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2018",0.478774079225654,"E"
"FRA","COMPEMPLOYEEACTY","AGR","PC_GVA","A","2019",0.449490081873395,"E"
"USA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1998",13.5158786926589,
"USA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","1999",13.4036952676335,
"USA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2000",13.4178773801052,
"USA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2001",12.8640385412797,
"USA","COMPEMPLOYEEACTY","INDUSTRY","PC_GVA","A","2002",12.1290237195888,
